season,week,celebrity_name,judge_share,is_eliminated,estimated_fan_share,implied_total_score,optimization_success,loss_value
9,2,Mya,0.0978260869565217,0,0.08585515199285046,0.18368123894937216,True,-0.12780650295183046
9,2,Natalie Coughlin,0.0760869565217391,0,0.0766917739929558,0.1527787305146949,True,-0.12780650295183046
9,3,Aaron Carter,0.0864197530864197,0,0.08726009326500543,0.17367984635142514,True,-0.12321139787240037
9,3,Chuck Liddell,0.0699588477366255,0,0.07710822708959839,0.1470670748262239,True,-0.12321139787240037
9,3,Debi Mazar,0.0699588477366255,1,0.06862119566453112,0.13858004340115662,True,-0.12321139787240037
9,3,Donny Osmond,0.0864197530864197,0,0.08616065161222057,0.17258040469864028,True,-0.12321139787240037
9,3,Joanna Krupa,0.0946502057613168,0,0.08752265981999639,0.18217286558131318,True,-0.12321139787240037
9,3,Kelly Osbourne,0.0823045267489712,0,0.08246576371416674,0.16477029046313793,True,-0.12321139787240037
9,3,Louie Vito,0.0823045267489712,0,0.08190820695779262,0.1642127337067638,True,-0.12321139787240037
9,3,Mark Dacascos,0.074074074074074,0,0.08017762801035797,0.15425170208443195,True,-0.12321139787240037
9,3,Melissa Joan Hart,0.0781893004115226,0,0.08008685870764537,0.15827615911916798,True,-0.12321139787240037
9,3,Michael Irvin,0.0576131687242798,0,0.08196687467687684,0.13958004340115665,True,-0.12321139787240037
9,3,Mya,0.1111111111111111,0,0.0955768540164131,0.2066879651275242,True,-0.12321139787240037
9,3,Natalie Coughlin,0.1069958847736625,0,0.0911449864653956,0.1981408712390581,True,-0.12321139787240037
9,4,Aaron Carter,0.0743801652892562,0,0.08610556955374563,0.16048573484300183,True,-0.11910155894283322
9,4,Chuck Liddell,0.0702479338842975,1,0.07808590800969753,0.148333841893995,True,-0.11910155894283322
9,4,Donny Osmond,0.0991735537190082,0,0.09419989792824712,0.19337345164725533,True,-0.11910155894283322
9,4,Joanna Krupa,0.1074380165289256,0,0.09748338971889003,0.20492140624781563,True,-0.11910155894283322
9,4,Kelly Osbourne,0.0950413223140495,0,0.0915709946805121,0.1866123169945616,True,-0.11910155894283322
9,4,Louie Vito,0.0661157024793388,0,0.0832181394146562,0.149333841893995,True,-0.11910155894283322
9,4,Mark Dacascos,0.0909090909090909,0,0.08941044780603653,0.18031953871512743,True,-0.11910155894283322
9,4,Melissa Joan Hart,0.1157024793388429,0,0.09786853624510464,0.21357101558394753,True,-0.11910155894283322
9,4,Michael Irvin,0.0661157024793388,0,0.08321813941465622,0.149333841893995,True,-0.11910155894283322
9,4,Mya,0.1157024793388429,0,0.1029954562144357,0.2186979355532786,True,-0.11910155894283322
9,4,Natalie Coughlin,0.0991735537190082,0,0.09584352101401823,0.19501707473302643,True,-0.11910155894283322
9,5,Aaron Carter,0.0991735537190082,0,0.09774221538799191,0.1969157691070001,True,-0.11460030160160717
9,5,Donny Osmond,0.1198347107438016,0,0.10740820460566843,0.22724291534947003,True,-0.11460030160160717
9,5,Joanna Krupa,0.0991735537190082,0,0.10144071825294608,0.20061427197195428,True,-0.11460030160160717
9,5,Kelly Osbourne,0.0991735537190082,0,0.09947115417147402,0.19864470789048222,True,-0.11460030160160717
9,5,Louie Vito,0.0909090909090909,0,0.09384653836100255,0.18475562927009345,True,-0.11460030160160717
9,5,Mark Dacascos,0.1074380165289256,0,0.10158274348861598,0.20902076001754158,True,-0.11460030160160717
9,5,Melissa Joan Hart,0.0950413223140495,0,0.10014012551407063,0.19518144782812014,True,-0.11460030160160717
9,5,Michael Irvin,0.0867768595041322,0,0.09797876976596126,0.18475562927009348,True,-0.11460030160160717
9,5,Mya,0.1115702479338843,0,0.10754299209126673,0.21911324002515103,True,-0.11460030160160717
9,5,Natalie Coughlin,0.0909090909090909,1,0.09284653836100257,0.18375562927009348,True,-0.11460030160160717
9,6,Aaron Carter,0.1269227470402782,0,0.115434559610475,0.2423573066507532,True,-0.1090339865683658
9,6,Donny Osmond,0.1192307973373753,0,0.11613252384179582,0.2353633211791711,True,-0.1090339865683658
9,6,Joanna Krupa,0.1384616331364223,0,0.12065430791706194,0.25911594105348423,True,-0.1090339865683658
9,6,Kelly Osbourne,0.096153409761803,0,0.10555850936871104,0.20171191913051406,True,-0.1090339865683658
9,6,Louie Vito,0.0923080118354255,1,0.09975900097269125,0.19206701280811675,True,-0.1090339865683658
9,6,Mark Dacascos,0.1230773491139007,0,0.11544250427938706,0.23851985339328774,True,-0.1090339865683658
9,6,Melissa Joan Hart,0.0923076272187096,1,0.09975938558940715,0.19206701280811675,True,-0.1090339865683658
9,6,Michael Irvin,0.0846149082823748,0,0.10845210452574196,0.19306701280811678,True,-0.1090339865683658
9,6,Mya,0.1269235162737101,0,0.11880710389472883,0.24573062016843894,True,-0.1090339865683658
9,7,Aaron Carter,0.150997150997151,0,0.14601403165731297,0.29701118265446397,True,-0.0969966620963223
9,7,Donny Osmond,0.1481481481481481,0,0.14533128787665234,0.2934794360248004,True,-0.0969966620963223
9,7,Joanna Krupa,0.1566951566951566,0,0.1499901205731668,0.3066852772683234,True,-0.0969966620963223
9,7,Kelly Osbourne,0.1481481481481481,0,0.14117008928155525,0.28931823742970336,True,-0.0969966620963223
9,7,Mark Dacascos,0.1225071225071225,1,0.13645383462356855,0.25896095713069106,True,-0.0969966620963223
9,7,Michael Irvin,0.1339031339031339,1,0.13752853676722857,0.27143167067036245,True,-0.0969966620963223
9,7,Mya,0.1396011396011396,0,0.14351209922051567,0.2831132388216553,True,-0.0969966620963223
9,8,Aaron Carter,0.1908396946564885,1,0.19678878513645945,0.38762847979294796,True,-0.08023163435954149
9,8,Donny Osmond,0.1908396946564885,0,0.1977887851364595,0.388628479792948,True,-0.08023163435954149
9,8,Joanna Krupa,0.1984732824427481,0,0.20159499986319188,0.40006828230593994,True,-0.08023163435954149
9,8,Kelly Osbourne,0.1946564885496183,0,0.19652150868504614,0.39117799723466445,True,-0.08023163435954149
9,8,Mya,0.2251908396946564,0,0.20730592117884306,0.4324967608734994,True,-0.08023163435954149
9,9,Donny Osmond,0.2312501699224591,0,0.25872584040177615,0.4899760103242352,True,-0.06778697397592154
9,9,Joanna Krupa,0.2531258701201785,1,0.23585014020405679,0.4889760103242353,True,-0.06778697397592154
9,9,Kelly Osbourne,0.2437489628870599,0,0.24622704743717538,0.4899760103242353,True,-0.06778697397592154
9,9,Mya,0.2718749970703024,0,0.2591969719569917,0.531071969027294,True,-0.06778697397592154
9,10,Donny Osmond,0.3512776905634048,0,0.339707278158623,0.6909849687220277,True,-0.05491189953319933
9,10,Kelly Osbourne,0.305519216233502,0,0.3224865506815126,0.6280057669150145,True,-0.05491189953319933
9,10,Mya,0.3432030932030931,0,0.3378061711598644,0.6810092643629575,True,-0.05491189953319933
10,1,Aiden Turner,0.0717703349282296,0,0.08152005356367711,0.1532903884919067,True,-0.11969753571822535
10,1,Buzz Aldrin,0.0669856459330143,0,0.07921391637070915,0.14619956230372344,True,-0.11969753571822535
10,1,Chad Ochocinco,0.0861244019138756,0,0.0885090314299235,0.1746334333437991,True,-0.11969753571822535
10,1,Erin Andrews,0.1004784688995215,0,0.09558956392931127,0.19606803282883278,True,-0.11969753571822535
10,1,Evan Lysacek,0.1100478468899521,0,0.10035337555091153,0.21040122244086362,True,-0.11969753571822535
10,1,Jake Pavelka,0.0956937799043062,0,0.0932201996080444,0.18891397951235062,True,-0.11969753571822535
10,1,Kate Gosselin,0.0765550239234449,0,0.08383846012994166,0.16039348405338655,True,-0.11969753571822535
10,1,Nicole Scherzinger,0.1196172248803827,0,0.10514777180992851,0.22476499669031122,True,-0.11969753571822535
10,1,Niecy Nash,0.0861244019138756,0,0.0885090314299235,0.1746334333437991,True,-0.11969753571822535
10,1,Pamela Anderson,0.1004784688995215,0,0.09558956433850861,0.19606803323803013,True,-0.11969753571822535
10,1,Shannen Doherty,0.0861244019138756,0,0.08850903183912084,0.17463343375299645,True,-0.11969753571822535
10,2,Aiden Turner,0.0863636363636363,0,0.086456239299417,0.1728198756630533,True,-0.11478533499767479
10,2,Buzz Aldrin,0.0545454545454545,0,0.09909043497871307,0.15363588952416757,True,-0.11478533499767479
10,2,Chad Ochocinco,0.0727272727272727,0,0.08385126103388572,0.15657853376115843,True,-0.11478533499767479
10,2,Erin Andrews,0.1045454545454545,0,0.09698090597920685,0.20152636052466133,True,-0.11478533499767479
10,2,Evan Lysacek,0.109090909090909,0,0.09999989079944123,0.20909079989035023,True,-0.11478533499767479
10,2,Jake Pavelka,0.0909090909090909,0,0.09153307439585338,0.18244216530494428,True,-0.11478533499767479
10,2,Kate Gosselin,0.0681818181818181,0,0.08545407134234952,0.15363588952416762,True,-0.11478533499767479
10,2,Nicole Scherzinger,0.1272727272727272,0,0.10780991097350189,0.2350826382462291,True,-0.11478533499767479
10,2,Niecy Nash,0.0954545454545454,0,0.09169786462573624,0.18715241008028166,True,-0.11478533499767479
10,2,Pamela Anderson,0.1,0,0.09539954795681843,0.19539954795681844,True,-0.11478533499767479
10,2,Shannen Doherty,0.0909090909090909,1,0.0617267986150767,0.1526358895241676,True,-0.11478533499767479
10,3,Aiden Turner,0.0985221674876847,0,0.09706490583465714,0.19558707332234185,True,-0.11430541088160014
10,3,Buzz Aldrin,0.064039408866995,1,0.0894389125393268,0.15347832140632178,True,-0.11430541088160014
10,3,Chad Ochocinco,0.0985221674876847,0,0.09621470863166776,0.19473687611935248,True,-0.11430541088160014
10,3,Erin Andrews,0.1133004926108374,0,0.1055773942661852,0.2188778868770226,True,-0.11430541088160014
10,3,Evan Lysacek,0.1280788177339901,0,0.11166338894339607,0.23974220667738616,True,-0.11430541088160014
10,3,Jake Pavelka,0.1034482758620689,0,0.1004099213907496,0.2038581972528185,True,-0.11430541088160014
10,3,Kate Gosselin,0.0738916256157635,0,0.08835353809174054,0.16224516370750403,True,-0.11430541088160014
10,3,Nicole Scherzinger,0.1133004926108374,0,0.10913760607537923,0.2224380986862166,True,-0.11430541088160014
10,3,Niecy Nash,0.1034482758620689,0,0.10046385090709076,0.20391212676915965,True,-0.11430541088160014
10,3,Pamela Anderson,0.1034482758620689,0,0.1016757733198069,0.2051240491818758,True,-0.11430541088160014
10,4,Aiden Turner,0.0889487870619946,1,0.09838137387463398,0.18733016093662858,True,-0.10936603135244775
10,4,Chad Ochocinco,0.1185983827493261,0,0.1119541865908169,0.230552569340143,True,-0.10936603135244775
10,4,Erin Andrews,0.105121293800539,0,0.11054732459117697,0.21566861839171597,True,-0.10936603135244775
10,4,Evan Lysacek,0.1401617250673854,0,0.1246251324157719,0.2647868574831573,True,-0.10936603135244775
10,4,Jake Pavelka,0.1024258760107816,0,0.10787158139334799,0.21029745740412958,True,-0.10936603135244775
10,4,Kate Gosselin,0.0862533692722372,0,0.10207679166439139,0.18833016093662858,True,-0.10936603135244775
10,4,Nicole Scherzinger,0.1347708894878706,0,0.12190631401151909,0.2566772034993897,True,-0.10936603135244775
10,4,Niecy Nash,0.0970350404312668,0,0.10605610200564168,0.20309114243690848,True,-0.10936603135244775
10,4,Pamela Anderson,0.1266846361185983,0,0.11658119345270014,0.24326582957129844,True,-0.10936603135244775
10,5,Chad Ochocinco,0.1040462427745664,0,0.11761832092030179,0.2216645636948682,True,-0.10341440309300497
10,5,Erin Andrews,0.1271676300578034,0,0.1249411791681969,0.2521088092260003,True,-0.10341440309300497
10,5,Evan Lysacek,0.1560693641618497,0,0.13969140707541755,0.29576077123726724,True,-0.10341440309300497
10,5,Jake Pavelka,0.1329479768786127,0,0.12597909540234775,0.25892707228096046,True,-0.10341440309300497
10,5,Kate Gosselin,0.0867052023121387,1,0.10839855763036761,0.1951037599425063,True,-0.10341440309300497
10,5,Nicole Scherzinger,0.1676300578034682,0,0.14272539816110172,0.3103554559645699,True,-0.10341440309300497
10,5,Niecy Nash,0.1040462427745664,0,0.11557398439818627,0.21962022717275265,True,-0.10341440309300497
10,5,Pamela Anderson,0.1213872832369942,0,0.12507205724408038,0.2464593404810746,True,-0.10341440309300497
10,6,Chad Ochocinco,0.1483253771663349,0,0.1412995870773857,0.28962496424372064,True,-0.09657705201376371
10,6,Erin Andrews,0.1626799706984664,0,0.14862304757006436,0.3113030182685308,True,-0.09657705201376371
10,6,Evan Lysacek,0.1291870355546645,0,0.1427033763148157,0.27189041186948015,True,-0.09657705201376371
10,6,Jake Pavelka,0.1196171470430762,1,0.13435153224390403,0.25396867928698025,True,-0.09657705201376371
10,6,Nicole Scherzinger,0.1722489022690506,0,0.15816581478175515,0.3304147170508057,True,-0.09657705201376371
10,6,Niecy Nash,0.1244013735931173,0,0.1326278617844963,0.2570292353776136,True,-0.09657705201376371
10,6,Pamela Anderson,0.1435401936752898,0,0.14222878022757895,0.28576897390286876,True,-0.09657705201376371
10,7,Chad Ochocinco,0.1672025723472668,0,0.16575377641081454,0.33295634875808133,True,-0.08909000922400967
10,7,Erin Andrews,0.1639871382636656,0,0.16745954335102736,0.33144668161469293,True,-0.08909000922400967
10,7,Evan Lysacek,0.1736334405144694,0,0.1684191452601633,0.3420525857746327,True,-0.08909000922400967
10,7,Nicole Scherzinger,0.1736334405144694,0,0.1740198697201685,0.3476533102346379,True,-0.08909000922400967
10,7,Niecy Nash,0.157556270096463,0,0.1658892667125145,0.3234455368089775,True,-0.08909000922400967
10,7,Pamela Anderson,0.1639871382636656,1,0.1584583985453119,0.3224455368089775,True,-0.08909000922400967
10,8,Chad Ochocinco,0.1778656126482213,0,0.19194440147651862,0.3698100141247399,True,-0.08018378307778895
10,8,Erin Andrews,0.2094861660079051,0,0.20270199131860062,0.4121881573265057,True,-0.08018378307778895
10,8,Evan Lysacek,0.2094861660079051,0,0.2030668198254574,0.41255298583336253,True,-0.08018378307778895
10,8,Nicole Scherzinger,0.233201581027668,0,0.2128097348849252,0.4460113159125932,True,-0.08018378307778895
10,8,Niecy Nash,0.1699604743083003,1,0.189477052494498,0.3594375268027983,True,-0.08018378307778895
10,9,Chad Ochocinco,0.2300884955752212,1,0.2397549325666366,0.4698434281418578,True,-0.06923517310972568
10,9,Erin Andrews,0.247787610619469,0,0.24936027018856574,0.49714788080803474,True,-0.06923517310972568
10,9,Evan Lysacek,0.2610619469026549,0,0.2535024591153807,0.5145644060180357,True,-0.06923517310972568
10,9,Nicole Scherzinger,0.2610619469026549,0,0.2573823381294169,0.5184442850320718,True,-0.06923517310972568
10,10,Erin Andrews,0.3266123276502367,0,0.3298500299275802,0.6564623575778169,True,-0.05491457269005117
10,10,Evan Lysacek,0.325268368450467,0,0.33127214905874963,0.6565405175092167,True,-0.05491457269005117
10,10,Nicole Scherzinger,0.3481193038992962,0,0.33887782101367014,0.6869971249129663,True,-0.05491457269005117
11,1,Audrina Patridge,0.0837004405286343,0,0.08334871076532242,0.16704915129395673,True,-0.12404340594787895
11,1,Brandy,0.1013215859030837,0,0.09222153548312104,0.19354312138620472,True,-0.12404340594787895
11,1,Bristol Palin,0.079295154185022,0,0.08120123050099505,0.16049638468601707,True,-0.12404340594787895
11,1,David Hasselhoff,0.066079295154185,1,0.07432540372994487,0.14040469888412987,True,-0.12404340594787895
11,1,Florence Henderson,0.079295154185022,0,0.08120123050099501,0.160496384686017,True,-0.12404340594787895
11,1,Jennifer Grey,0.105726872246696,0,0.0944960716394975,0.2002229438861935,True,-0.12404340594787895
11,1,Kurt Warner,0.0837004405286343,0,0.08334871076532238,0.1670491512939567,True,-0.12404340594787895
11,1,Kyle Massey,0.1013215859030837,0,0.09222154285487495,0.19354312875795865,True,-0.12404340594787895
11,1,Margaret Cho,0.066079295154185,0,0.07532540372994487,0.14140469888412988,True,-0.12404340594787895
11,1,Michael Bolton,0.0704845814977973,0,0.07701772409129061,0.1475023055890879,True,-0.12404340594787895
11,1,Rick Fox,0.0969162995594713,0,0.08996703220874645,0.18688333176821775,True,-0.12404340594787895
11,1,The Situation,0.066079295154185,0,0.07532540372994487,0.14140469888412988,True,-0.12404340594787895
11,2,Audrina Patridge,0.1040723981900452,0,0.09512097436506217,0.19919337255510738,True,-0.11947185156096922
11,2,Brandy,0.0950226244343891,0,0.0949708192360768,0.1899934436704659,True,-0.11947185156096922
11,2,Bristol Palin,0.0995475113122171,0,0.09286001969028157,0.1924075310024987,True,-0.11947185156096922
11,2,Florence Henderson,0.085972850678733,0,0.0882305064098837,0.1742033570886167,True,-0.11947185156096922
11,2,Jennifer Grey,0.1085972850678733,0,0.10038654089836882,0.20898382596624213,True,-0.11947185156096922
11,2,Kurt Warner,0.0950226244343891,0,0.09202615307371077,0.18704877750809987,True,-0.11947185156096922
11,2,Kyle Massey,0.0995475113122171,0,0.09652111097890893,0.19606862229112604,True,-0.11947185156096922
11,2,Margaret Cho,0.0814479638009049,0,0.08475601460852275,0.16620397840942763,True,-0.11947185156096922
11,2,Michael Bolton,0.0542986425339366,1,0.07614997521196123,0.13044861774589783,True,-0.11947185156096922
11,2,Rick Fox,0.0950226244343891,0,0.0942218709180608,0.1892444953524499,True,-0.11947185156096922
11,2,The Situation,0.0814479638009049,0,0.08475601460916263,0.1662039784100675,True,-0.11947185156096922
11,3,Audrina Patridge,0.1176470588235294,0,0.10696313438730326,0.22461019321083264,True,-0.11494317996452716
11,3,Brandy,0.1085972850678733,0,0.10379330241267205,0.21239058748054535,True,-0.11494317996452716
11,3,Bristol Palin,0.085972850678733,0,0.09537232034802587,0.18134517102675887,True,-0.11494317996452716
11,3,Florence Henderson,0.090497737556561,0,0.09536342771970789,0.1858611652762689,True,-0.11494317996452716
11,3,Jennifer Grey,0.1085972850678733,0,0.10559735273886156,0.21419463780673487,True,-0.11494317996452716
11,3,Kurt Warner,0.1040723981900452,0,0.10125902992155733,0.20533142811160254,True,-0.11494317996452716
11,3,Kyle Massey,0.1040723981900452,0,0.10275636131718797,0.20682875950723317,True,-0.11494317996452716
11,3,Margaret Cho,0.0814479638009049,1,0.09114522608106268,0.1725931898819676,True,-0.11494317996452716
11,3,Rick Fox,0.1085972850678733,0,0.10354381754323624,0.21214110261110955,True,-0.11494317996452716
11,3,The Situation,0.090497737556561,0,0.09420602753038518,0.1847037650869462,True,-0.11494317996452716
11,4,Audrina Patridge,0.1284916201117318,0,0.11905456974644289,0.24754618985817467,True,-0.10917917705239655
11,4,Brandy,0.1340782122905028,0,0.11989574548196935,0.2539739577724721,True,-0.10917917705239655
11,4,Bristol Palin,0.0893854748603352,0,0.10178714239825483,0.19117261725859003,True,-0.10917917705239655
11,4,Florence Henderson,0.0977653631284916,0,0.10460988458601927,0.20237524771451088,True,-0.10917917705239655
11,4,Jennifer Grey,0.1564245810055866,0,0.12825258416189644,0.28467716516748304,True,-0.10917917705239655
11,4,Kurt Warner,0.0949720670391061,0,0.10567970435103904,0.20065177139014514,True,-0.10917917705239655
11,4,Kyle Massey,0.1117318435754189,0,0.11187782923193072,0.2236096728073496,True,-0.10917917705239655
11,4,Rick Fox,0.1089385474860335,0,0.11119503794692889,0.2201335854329624,True,-0.10917917705239655
11,4,The Situation,0.0782122905027933,1,0.09764750209551855,0.17585979259831186,True,-0.10917917705239655
11,5,Audrina Patridge,0.1263736263736263,0,0.12764986029889877,0.25402348667252506,True,-0.1026804223607964
11,5,Brandy,0.1483516483516483,0,0.13534981195159124,0.2837014603032395,True,-0.1026804223607964
11,5,Bristol Palin,0.0989010989010989,0,0.12439243562172857,0.22329353452282746,True,-0.1026804223607964
11,5,Florence Henderson,0.1153846153846153,1,0.10690891913821214,0.22229353452282744,True,-0.1026804223607964
11,5,Jennifer Grey,0.1373626373626373,0,0.134601164583758,0.2719638019463953,True,-0.1026804223607964
11,5,Kurt Warner,0.1318681318681318,0,0.12478320462983446,0.25665133649796623,True,-0.1026804223607964
11,5,Kyle Massey,0.1098901098901098,0,0.1195886682135207,0.2294787781036305,True,-0.1026804223607964
11,5,Rick Fox,0.1318681318681318,0,0.12672593556245615,0.25859406743058794,True,-0.1026804223607964
11,6,Audrina Patridge,0.1545889285615941,1,0.11363495475020774,0.2682238833118018,True,-0.08981183842640245
11,6,Brandy,0.1739131484985698,0,0.15601565070264614,0.3299287992012159,True,-0.08981183842640245
11,6,Bristol Palin,0.1352651917180396,0,0.13914226484677789,0.27440745656481746,True,-0.08981183842640245
11,6,Jennifer Grey,0.1400970921157704,0,0.1443627214534682,0.2844598135692386,True,-0.08981183842640245
11,6,Kurt Warner,0.1062800695461289,0,0.16294381376567293,0.2692238833118018,True,-0.08981183842640245
11,6,Kyle Massey,0.1449275432332379,0,0.14069261419095141,0.28562015742418934,True,-0.08981183842640245
11,6,Rick Fox,0.144928026326659,0,0.1432079802902757,0.2881360066169347,True,-0.08981183842640245
11,7,Brandy,0.1750599520383693,0,0.17242369756028947,0.34748364959865874,True,-0.08891711972637277
11,7,Bristol Palin,0.1558752997601918,0,0.167387811914677,0.32326311167486876,True,-0.08891711972637277
11,7,Jennifer Grey,0.1750599520383693,0,0.16826634202946886,0.34332629406783816,True,-0.08891711972637277
11,7,Kurt Warner,0.1678657074340527,0,0.17253501387484388,0.3404007213088966,True,-0.08891711972637277
11,7,Kyle Massey,0.1606714628297362,0,0.16259164884513252,0.32326311167486876,True,-0.08891711972637277
11,7,Rick Fox,0.1654676258992805,1,0.15679548577558824,0.32226311167486876,True,-0.08891711972637277
11,8,Brandy,0.2150943396226415,0,0.20626179684569437,0.42135613646833586,True,-0.08000002109120126
11,8,Bristol Palin,0.1773584905660377,0,0.1962472842853397,0.37360577485137736,True,-0.08000002109120126
11,8,Jennifer Grey,0.2150943396226415,0,0.20467707530223617,0.4197714149248777,True,-0.08000002109120126
11,8,Kurt Warner,0.1811320754716981,1,0.19147369937967929,0.37260577485137736,True,-0.08000002109120126
11,8,Kyle Massey,0.2113207547169811,0,0.20134014418705054,0.4126608989040317,True,-0.08000002109120126
11,9,Brandy,0.25,1,0.23769540839093722,0.4876954083909372,True,-0.06807575402757365
11,9,Bristol Palin,0.2324561403508772,0,0.25623926804006003,0.4886954083909372,True,-0.06807575402757365
11,9,Jennifer Grey,0.2631578947368421,0,0.25498010257404646,0.5181379973108886,True,-0.06807575402757365
11,9,Kyle Massey,0.2543859649122807,0,0.2510852209949563,0.5054711859072369,True,-0.06807575402757365
11,10,Bristol Palin,0.3092368897274451,0,0.32797736799652355,0.6372142577239687,True,-0.05474865785407495
11,10,Jennifer Grey,0.3614466540883231,0,0.3410237630081372,0.7024704170964603,True,-0.05474865785407495
11,10,Kyle Massey,0.3293164561842318,0,0.3309988689953392,0.660315325179571,True,-0.05474865785407495
12,1,Chelsea Kane,0.1014492753623188,0,0.09607154255787292,0.19752081792019172,True,-0.11968858026283909
12,1,Chris Jericho,0.0917874396135265,0,0.09128977293662109,0.18307721255014758,True,-0.11968858026283909
12,1,Hines Ward,0.1014492753623188,0,0.09607154255787292,0.19752081792019172,True,-0.11968858026283909
12,1,Kendra Wilkinson,0.0869565217391304,0,0.08891299189959258,0.175869513638723,True,-0.11968858026283909
12,1,Kirstie Alley,0.1111111111111111,0,0.10088751974171946,0.21199863085283055,True,-0.11968858026283909
12,1,Mike Catherwood,0.0628019323671497,0,0.07719578485777662,0.13999771722492632,True,-0.11968858026283909
12,1,Petra Nemcova,0.0869565217391304,0,0.08891299189959258,0.175869513638723,True,-0.11968858026283909
12,1,Ralph Macchio,0.1159420289855072,0,0.1033072113067537,0.2192492402922609,True,-0.11968858026283909
12,1,Romeo,0.0917874396135265,0,0.09128977293662109,0.18307721255014758,True,-0.11968858026283909
12,1,Sugar Ray Leonard,0.0821256038647343,0,0.08654638842356539,0.1686719922882997,True,-0.11968858026283909
12,1,Wendy Williams,0.0676328502415458,0,0.07951448088201166,0.14714733112355746,True,-0.11968858026283909
12,2,Chelsea Kane,0.0833333333333333,0,0.08987962833507489,0.1732129616684082,True,-0.11947587330496694
12,2,Chris Jericho,0.1064814814814814,0,0.09634570760749597,0.20282718908897737,True,-0.11947587330496694
12,2,Hines Ward,0.1064814814814814,0,0.09781549542644617,0.20429697690792759,True,-0.11947587330496694
12,2,Kendra Wilkinson,0.0879629629629629,0,0.08927976920406783,0.17724273216703074,True,-0.11947587330496694
12,2,Kirstie Alley,0.0925925925925925,0,0.09452558523864246,0.18711817783123497,True,-0.11947587330496694
12,2,Mike Catherwood,0.0787037037037037,1,0.08242544251683523,0.16112914622053892,True,-0.11947587330496694
12,2,Petra Nemcova,0.0833333333333333,0,0.08769897986800404,0.17103231320133733,True,-0.11947587330496694
12,2,Ralph Macchio,0.0972222222222222,0,0.09685759056549192,0.19407981278771413,True,-0.11947587330496694
12,2,Romeo,0.1064814814814814,0,0.09634571370063702,0.20282719518211842,True,-0.11947587330496694
12,2,Sugar Ray Leonard,0.0787037037037037,0,0.08540064502046922,0.16410434872417293,True,-0.11947587330496694
12,2,Wendy Williams,0.0787037037037037,0,0.08342544251683522,0.16212914622053892,True,-0.11947587330496694
12,3,Chelsea Kane,0.1074766355140186,0,0.10191546232263873,0.20939209783665735,True,-0.11470507167424242
12,3,Chris Jericho,0.0981308411214953,0,0.10087637705218257,0.19900721817367786,True,-0.11470507167424242
12,3,Hines Ward,0.116822429906542,0,0.107795911791519,0.224618341698061,True,-0.11470507167424242
12,3,Kendra Wilkinson,0.1074766355140186,0,0.10171460945031476,0.20919124496433336,True,-0.11470507167424242
12,3,Kirstie Alley,0.0981308411214953,0,0.10026693918803023,0.19839778030952554,True,-0.11470507167424242
12,3,Petra Nemcova,0.116822429906542,0,0.10440856398462607,0.22123099389116807,True,-0.11470507167424242
12,3,Ralph Macchio,0.0981308411214953,0,0.10104777251424116,0.19917861363573647,True,-0.11470507167424242
12,3,Romeo,0.0934579439252336,0,0.09928210476933738,0.19274004869457098,True,-0.11470507167424242
12,3,Sugar Ray Leonard,0.0934579439252336,0,0.09561732961658741,0.18907527354182102,True,-0.11470507167424242
12,3,Wendy Williams,0.0700934579439252,1,0.08707492931052274,0.15716838725444793,True,-0.11470507167424242
12,4,Chelsea Kane,0.1262135922330097,0,0.116275741994776,0.2424893342277857,True,-0.10907127716657393
12,4,Chris Jericho,0.1116504854368932,0,0.11108557329708875,0.22273605873398195,True,-0.10907127716657393
12,4,Hines Ward,0.1213592233009708,0,0.11677230309531474,0.23813152639628554,True,-0.10907127716657393
12,4,Kendra Wilkinson,0.087378640776699,0,0.11247328956457593,0.19985193034127494,True,-0.10907127716657393
12,4,Kirstie Alley,0.1067961165048543,0,0.10926176896118318,0.2160578854660375,True,-0.10907127716657393
12,4,Petra Nemcova,0.1116504854368932,0,0.11234302874640607,0.22399351418329927,True,-0.10907127716657393
12,4,Ralph Macchio,0.1213592233009708,0,0.11435940552091341,0.2357186288218842,True,-0.10907127716657393
12,4,Romeo,0.1116504854368932,0,0.1105187060512825,0.2221691914881757,True,-0.10907127716657393
12,4,Sugar Ray Leonard,0.1019417475728155,1,0.09691018276845943,0.19885193034127494,True,-0.10907127716657393
12,5,Chelsea Kane,0.134020618556701,0,0.1292364042960577,0.2632570228527587,True,-0.10377992539133213
12,5,Chris Jericho,0.134020618556701,0,0.12743631747100073,0.2614569360277017,True,-0.10377992539133213
12,5,Hines Ward,0.1391752577319587,0,0.1311560892295188,0.27033134696147754,True,-0.10377992539133213
12,5,Kendra Wilkinson,0.1134020618556701,0,0.12139732242087319,0.2347993842765433,True,-0.10377992539133213
12,5,Kirstie Alley,0.1185567010309278,0,0.12155882232730601,0.24011552335823383,True,-0.10377992539133213
12,5,Petra Nemcova,0.1134020618556701,1,0.12039732242087317,0.2337993842765433,True,-0.10377992539133213
12,5,Ralph Macchio,0.1134020618556701,0,0.12157750235119522,0.23497956420686533,True,-0.10377992539133213
12,5,Romeo,0.134020618556701,0,0.1272402194831752,0.2612608380398762,True,-0.10377992539133213
12,6,Chelsea Kane,0.1555555555555555,0,0.1484052883105318,0.3039608438660873,True,-0.09710511853863193
