season,week,celebrity_name,judge_share,is_eliminated,prior_fan_share,prior_source,solved_fan_share
8,3,Denise Richards,0.0629921259842519,1,0.07964601769911503,History,
8,3,Gilles Marini,0.1062992125984252,0,0.10619469026548677,History,
8,3,Holly Madison,0.0669291338582677,0,0.07964601769911503,History,
8,3,Lawrence Taylor,0.0787401574803149,0,0.07079646017699115,History,
8,3,Lil' Kim,0.0984251968503937,0,0.09292035398230089,History,
8,3,Melissa Rycroft,0.1062992125984252,0,0.10176991150442478,History,
8,3,Shawn Johnson,0.1062992125984252,0,0.10176991150442478,History,
8,3,Steve Wozniak,0.0393700787401574,0,0.05752212389380527,History,
8,3,Steve-O,0.0590551181102362,0,0.07522123893805313,History,
8,3,Ty Murray,0.0905511811023622,0,0.06194690265486727,History,
8,4,Chuck Wicks,0.0909090909090909,0,0.0961538461538462,History,
8,4,David Alan Grier,0.0909090909090909,0,0.09134615384615385,History,
8,4,Gilles Marini,0.1239669421487603,0,0.11538461538461542,History,
8,4,Holly Madison,0.0661157024793388,1,0.08653846153846151,History,
8,4,Lawrence Taylor,0.0785123966942148,0,0.07692307692307691,History,
8,4,Lil' Kim,0.1115702479338843,0,0.10096153846153846,History,
8,4,Melissa Rycroft,0.1198347107438016,0,0.11057692307692307,History,
8,4,Shawn Johnson,0.1033057851239669,0,0.11057692307692307,History,
8,4,Steve Wozniak,0.0495867768595041,1,0.062499999999999944,History,
8,4,Steve-O,0.0619834710743801,0,0.08173076923076926,History,
8,4,Ty Murray,0.1033057851239669,0,0.06730769230769232,History,
8,5,Chuck Wicks,0.1095238095238095,0,0.11299435028248592,History,
8,5,David Alan Grier,0.1047619047619047,1,0.10734463276836158,History,
8,5,Gilles Marini,0.1380952380952381,0,0.13559322033898308,History,
8,5,Lawrence Taylor,0.0952380952380952,0,0.09039548022598869,History,
8,5,Lil' Kim,0.1238095238095238,0,0.11864406779661016,History,
8,5,Melissa Rycroft,0.119047619047619,0,0.12994350282485873,History,
8,5,Shawn Johnson,0.1238095238095238,0,0.12994350282485873,History,
8,5,Steve-O,0.0857142857142857,0,0.09604519774011303,History,
8,5,Ty Murray,0.1,0,0.07909604519774012,History,
8,6,Chuck Wicks,0.1236559139784946,0,0.1265822784810127,History,
8,6,Gilles Marini,0.1397849462365591,0,0.15189873417721522,History,
8,6,Lawrence Taylor,0.1182795698924731,0,0.10126582278481011,History,
8,6,Lil' Kim,0.1505376344086021,0,0.13291139240506328,History,
8,6,Melissa Rycroft,0.1451612903225806,0,0.14556962025316453,History,
8,6,Shawn Johnson,0.1397849462365591,0,0.14556962025316453,History,
8,6,Steve-O,0.086021505376344,1,0.10759493670886079,History,
8,6,Ty Murray,0.0967741935483871,0,0.08860759493670887,History,
8,7,Chuck Wicks,0.1483516483516483,0,0.1418439716312057,History,
8,7,Gilles Marini,0.1483516483516483,0,0.17021276595744683,History,
8,7,Lawrence Taylor,0.1153846153846153,1,0.11347517730496451,History,
8,7,Lil' Kim,0.1428571428571428,0,0.14893617021276592,History,
8,7,Melissa Rycroft,0.1593406593406593,0,0.16312056737588648,History,
8,7,Shawn Johnson,0.1538461538461538,0,0.16312056737588648,History,
8,7,Ty Murray,0.1318681318681318,0,0.09929078014184398,History,
8,8,Chuck Wicks,0.1634615384615384,1,0.16000000000000006,History,
8,8,Gilles Marini,0.1762820512820513,0,0.19200000000000003,History,
8,8,Lil' Kim,0.1794871794871795,0,0.16799999999999998,History,
8,8,Melissa Rycroft,0.1474358974358974,0,0.18399999999999997,History,
8,8,Shawn Johnson,0.1666666666666666,0,0.18399999999999997,History,
8,8,Ty Murray,0.1666666666666666,0,0.11200000000000002,History,
8,9,Gilles Marini,0.2097378277153558,0,0.22857142857142865,History,
8,9,Lil' Kim,0.1947565543071161,1,0.2,History,
8,9,Melissa Rycroft,0.2134831460674157,0,0.21904761904761905,History,
8,9,Shawn Johnson,0.2097378277153558,0,0.21904761904761905,History,
8,9,Ty Murray,0.1722846441947565,0,0.1333333333333334,History,
8,10,Gilles Marini,0.273972602739726,0,0.28571428571428575,History,
8,10,Melissa Rycroft,0.2511415525114155,0,0.2738095238095238,History,
8,10,Shawn Johnson,0.2557077625570776,0,0.2738095238095238,History,
8,10,Ty Murray,0.2191780821917808,1,0.1666666666666667,History,
8,11,Gilles Marini,0.3314285714285714,0,0.3428571428571429,History,
8,11,Melissa Rycroft,0.3257142857142857,0,0.32857142857142857,History,
8,11,Shawn Johnson,0.3428571428571428,0,0.32857142857142857,History,
9,1,Aaron Carter,0.0829016174933322,0,0.0829016174933322,Judge_Share,
9,1,Ashley Hamiliton,0.049222730140143,1,0.049222730140143,Judge_Share,
9,1,Chuck Liddell,0.0569950401361663,0,0.0569950401361663,Judge_Share,
9,1,Debi Mazar,0.0569950401361663,0,0.0569950401361663,Judge_Share,
9,1,Donny Osmond,0.0777202502082261,0,0.0777202502082261,Judge_Share,
9,1,Joanna Krupa,0.0880829847784382,0,0.0880829847784382,Judge_Share,
9,1,Kathy Ireland,0.051813413782696,0,0.051813413782696,Judge_Share,
9,1,Kelly Osbourne,0.0803106747824149,0,0.0803106747824149,Judge_Share,
9,1,Louie Vito,0.0699479402122029,0,0.0699479402122029,Judge_Share,
9,1,Macy Gray,0.049222730140143,1,0.049222730140143,Judge_Share,
9,1,Mark Dacascos,0.0751293074973089,0,0.0751293074973089,Judge_Share,
9,1,Melissa Joan Hart,0.0621764074212723,0,0.0621764074212723,Judge_Share,
9,1,Michael Irvin,0.0492229892085072,0,0.0492229892085072,Judge_Share,
9,1,Mya,0.0803109338507792,0,0.0803109338507792,Judge_Share,
9,1,Natalie Coughlin,0.0699479402122029,0,0.0699479402122029,Judge_Share,
9,2,Aaron Carter,0.0978260869565217,0,0.09195407913880141,History,
9,2,Chuck Liddell,0.0688405797101449,0,0.06321862696613521,History,
9,2,Debi Mazar,0.0760869565217391,0,0.06321862696613521,History,
9,2,Donny Osmond,0.0905797101449275,0,0.08620693123278902,History,
9,2,Joanna Krupa,0.072463768115942,0,0.09770122704481367,History,
9,2,Kathy Ireland,0.0652173913043478,1,0.0574711917027276,History,
9,2,Kelly Osbourne,0.0688405797101449,0,0.08908021782839991,History,
9,2,Louie Vito,0.0688405797101449,0,0.07758592201637539,History,
9,2,Mark Dacascos,0.0760869565217391,0,0.08333306992238765,History,
9,2,Melissa Joan Hart,0.0688405797101449,0,0.06896577487214747,History,
9,2,Michael Irvin,0.072463768115942,0,0.05459790510711671,History,
9,2,Mya,0.0978260869565217,0,0.08908050518579527,History,
9,2,Natalie Coughlin,0.0760869565217391,0,0.07758592201637539,History,
9,3,Aaron Carter,0.0864197530864197,0,0.09756102766229637,History,
9,3,Chuck Liddell,0.0699588477366255,0,0.0670734161222541,History,
9,3,Debi Mazar,0.0699588477366255,1,0.0670734161222541,History,
9,3,Donny Osmond,0.0864197530864197,0,0.09146344437845498,History,
9,3,Joanna Krupa,0.0946502057613168,0,0.10365861094613761,History,
9,3,Kelly Osbourne,0.0823045267489712,0,0.09451193114121148,History,
9,3,Louie Vito,0.0823045267489712,0,0.08231676457352897,History,
9,3,Mark Dacascos,0.074074074074074,0,0.08841434785737023,History,
9,3,Melissa Joan Hart,0.0781893004115226,0,0.07317099940609535,History,
9,3,Michael Irvin,0.0576131687242798,0,0.05792704119649212,History,
9,3,Mya,0.1111111111111111,0,0.09451223602037574,History,
9,3,Natalie Coughlin,0.1069958847736625,0,0.08231676457352897,History,
9,4,Aaron Carter,0.0743801652892562,0,0.10457524670031387,History,
9,4,Chuck Liddell,0.0702479338842975,1,0.07189570678054945,History,
9,4,Donny Osmond,0.0991735537190082,0,0.09803927335662746,History,
9,4,Joanna Krupa,0.1074380165289256,0,0.11111122004400016,History,
9,4,Kelly Osbourne,0.0950413223140495,0,0.10130693322980348,History,
9,4,Louie Vito,0.0661157024793388,0,0.08823498654243092,History,
9,4,Mark Dacascos,0.0909090909090909,0,0.09477095988611721,History,
9,4,Melissa Joan Hart,0.1157024793388429,0,0.07843168012423572,History,
9,4,Michael Irvin,0.0661157024793388,0,0.06209174676501991,History,
9,4,Mya,0.1157024793388429,0,0.10130726002847074,History,
9,4,Natalie Coughlin,0.0991735537190082,0,0.08823498654243092,History,
9,5,Aaron Carter,0.0991735537190082,0,0.11267618032188871,History,
9,5,Donny Osmond,0.1198347107438016,0,0.10563389704463533,History,
9,5,Joanna Krupa,0.0991735537190082,0,0.11971846359914197,History,
9,5,Kelly Osbourne,0.0991735537190082,0,0.10915468656909816,History,
9,5,Louie Vito,0.0909090909090909,0,0.09507012001459166,History,
9,5,Mark Dacascos,0.1074380165289256,0,0.10211240329184491,History,
9,5,Melissa Joan Hart,0.0950413223140495,0,0.08450739932703935,History,
9,5,Michael Irvin,0.0867768595041322,0,0.06690169113390612,History,
9,5,Mya,0.1115702479338843,0,0.1091550386832621,History,
9,5,Natalie Coughlin,0.0909090909090909,1,0.09507012001459166,History,
9,6,Aaron Carter,0.1269227470402782,0,0.12451371406114427,History,
9,6,Donny Osmond,0.1192307973373753,0,0.11673158261316187,History,
9,6,Joanna Krupa,0.1384616331364223,0,0.13229584550912651,History,
9,6,Kelly Osbourne,0.096153409761803,0,0.12062225923058066,History,
9,6,Louie Vito,0.0923080118354255,1,0.10505799633461615,History,
9,6,Mark Dacascos,0.1230773491139007,0,0.11284012778259842,History,
9,6,Melissa Joan Hart,0.0923076272187096,1,0.09338557737578741,History,
9,6,Michael Irvin,0.0846149082823748,0,0.07393024875583167,History,
9,6,Mya,0.1269235162737101,0,0.12062264833715315,History,
9,7,Aaron Carter,0.150997150997151,0,0.15533992365018898,History,
9,7,Donny Osmond,0.1481481481481481,0,0.1456311480821284,History,
9,7,Joanna Krupa,0.1566951566951566,0,0.16504869921824938,History,
9,7,Kelly Osbourne,0.1481481481481481,0,0.15048505042738028,History,
9,7,Mark Dacascos,0.1225071225071225,1,0.14077627485931987,History,
9,7,Michael Irvin,0.1339031339031339,1,0.09223336789657426,History,
9,7,Mya,0.1396011396011396,0,0.1504855358661588,History,
9,8,Aaron Carter,0.1908396946564885,1,0.20253178176625994,History,
9,8,Donny Osmond,0.1908396946564885,0,0.18987350584875629,History,
9,8,Joanna Krupa,0.1984732824427481,0,0.21519005768376334,History,
9,8,Kelly Osbourne,0.1946564885496183,0,0.19620201089371223,History,
9,8,Mya,0.2251908396946564,0,0.19620264380750824,History,
9,9,Donny Osmond,0.2312501699224591,0,0.23809538926741763,History,
9,9,Joanna Krupa,0.2531258701201785,1,0.26984154699026586,History,
9,9,Kelly Osbourne,0.2437489628870599,0,0.24603113504418667,History,
9,9,Mya,0.2718749970703024,0,0.24603192869812993,History,
9,10,Donny Osmond,0.3512776905634048,0,0.3260872873360317,History,
9,10,Kelly Osbourne,0.305519216233502,0,0.33695581285136017,History,
9,10,Mya,0.3432030932030931,0,0.33695689981260807,History,
10,1,Aiden Turner,0.0717703349282296,0,0.0717703349282296,Judge_Share,
10,1,Buzz Aldrin,0.0669856459330143,0,0.0669856459330143,Judge_Share,
10,1,Chad Ochocinco,0.0861244019138756,0,0.0861244019138756,Judge_Share,
10,1,Erin Andrews,0.1004784688995215,0,0.1004784688995215,Judge_Share,
10,1,Evan Lysacek,0.1100478468899521,0,0.1100478468899521,Judge_Share,
10,1,Jake Pavelka,0.0956937799043062,0,0.0956937799043062,Judge_Share,
10,1,Kate Gosselin,0.0765550239234449,0,0.0765550239234449,Judge_Share,
10,1,Nicole Scherzinger,0.1196172248803827,0,0.1196172248803827,Judge_Share,
10,1,Niecy Nash,0.0861244019138756,0,0.0861244019138756,Judge_Share,
10,1,Pamela Anderson,0.1004784688995215,0,0.1004784688995215,Judge_Share,
10,1,Shannen Doherty,0.0861244019138756,0,0.0861244019138756,Judge_Share,
10,2,Aiden Turner,0.0863636363636363,0,0.07177033492822962,History,
10,2,Buzz Aldrin,0.0545454545454545,0,0.06698564593301433,History,
10,2,Chad Ochocinco,0.0727272727272727,0,0.08612440191387565,History,
10,2,Erin Andrews,0.1045454545454545,0,0.10047846889952154,History,
10,2,Evan Lysacek,0.109090909090909,0,0.11004784688995216,History,
10,2,Jake Pavelka,0.0909090909090909,0,0.09569377990430625,History,
10,2,Kate Gosselin,0.0681818181818181,0,0.07655502392344493,History,
10,2,Nicole Scherzinger,0.1272727272727272,0,0.11961722488038276,History,
10,2,Niecy Nash,0.0954545454545454,0,0.08612440191387565,History,
10,2,Pamela Anderson,0.1,0,0.10047846889952154,History,
10,2,Shannen Doherty,0.0909090909090909,1,0.08612440191387565,History,
10,3,Aiden Turner,0.0985221674876847,0,0.07853403141361252,History,
10,3,Buzz Aldrin,0.064039408866995,1,0.0732984293193717,History,
10,3,Chad Ochocinco,0.0985221674876847,0,0.09424083769633514,History,
10,3,Erin Andrews,0.1133004926108374,0,0.10994764397905761,History,
10,3,Evan Lysacek,0.1280788177339901,0,0.12041884816753927,History,
10,3,Jake Pavelka,0.1034482758620689,0,0.10471204188481678,History,
10,3,Kate Gosselin,0.0738916256157635,0,0.08376963350785335,History,
10,3,Nicole Scherzinger,0.1133004926108374,0,0.13089005235602091,History,
10,3,Niecy Nash,0.1034482758620689,0,0.09424083769633514,History,
10,3,Pamela Anderson,0.1034482758620689,0,0.10994764397905761,History,
10,4,Aiden Turner,0.0889487870619946,1,0.08474576271186436,History,
10,4,Chad Ochocinco,0.1185983827493261,0,0.10169491525423735,History,
10,4,Erin Andrews,0.105121293800539,0,0.11864406779661019,History,
10,4,Evan Lysacek,0.1401617250673854,0,0.12994350282485875,History,
10,4,Jake Pavelka,0.1024258760107816,0,0.1129943502824859,History,
10,4,Kate Gosselin,0.0862533692722372,0,0.09039548022598864,History,
10,4,Nicole Scherzinger,0.1347708894878706,0,0.14124293785310732,History,
10,4,Niecy Nash,0.0970350404312668,0,0.10169491525423735,History,
10,4,Pamela Anderson,0.1266846361185983,0,0.11864406779661019,History,
10,5,Chad Ochocinco,0.1040462427745664,0,0.11111111111111116,History,
10,5,Erin Andrews,0.1271676300578034,0,0.12962962962962962,History,
10,5,Evan Lysacek,0.1560693641618497,0,0.14197530864197527,History,
10,5,Jake Pavelka,0.1329479768786127,0,0.12345679012345681,History,
10,5,Kate Gosselin,0.0867052023121387,1,0.09876543209876536,History,
10,5,Nicole Scherzinger,0.1676300578034682,0,0.15432098765432095,History,
10,5,Niecy Nash,0.1040462427745664,0,0.11111111111111116,History,
10,5,Pamela Anderson,0.1213872832369942,0,0.12962962962962962,History,
10,6,Chad Ochocinco,0.1483253771663349,0,0.12328767123287675,History,
10,6,Erin Andrews,0.1626799706984664,0,0.14383561643835613,History,
10,6,Evan Lysacek,0.1291870355546645,0,0.1575342465753424,History,
10,6,Jake Pavelka,0.1196171470430762,1,0.136986301369863,History,
10,6,Nicole Scherzinger,0.1722489022690506,0,0.1712328767123287,History,
10,6,Niecy Nash,0.1244013735931173,0,0.12328767123287675,History,
10,6,Pamela Anderson,0.1435401936752898,0,0.14383561643835613,History,
10,7,Chad Ochocinco,0.1672025723472668,0,0.1428571428571429,History,
10,7,Erin Andrews,0.1639871382636656,0,0.16666666666666666,History,
10,7,Evan Lysacek,0.1736334405144694,0,0.18253968253968247,History,
10,7,Nicole Scherzinger,0.1736334405144694,0,0.19841269841269837,History,
10,7,Niecy Nash,0.157556270096463,0,0.1428571428571429,History,
10,7,Pamela Anderson,0.1639871382636656,1,0.16666666666666666,History,
10,8,Chad Ochocinco,0.1778656126482213,0,0.1714285714285715,History,
10,8,Erin Andrews,0.2094861660079051,0,0.2,History,
10,8,Evan Lysacek,0.2094861660079051,0,0.219047619047619,History,
10,8,Nicole Scherzinger,0.233201581027668,0,0.23809523809523808,History,
10,8,Niecy Nash,0.1699604743083003,1,0.1714285714285715,History,
10,9,Chad Ochocinco,0.2300884955752212,1,0.20689655172413798,History,
10,9,Erin Andrews,0.247787610619469,0,0.24137931034482754,History,
10,9,Evan Lysacek,0.2610619469026549,0,0.2643678160919539,History,
10,9,Nicole Scherzinger,0.2610619469026549,0,0.2873563218390804,History,
10,10,Erin Andrews,0.3266123276502367,0,0.30434782608695654,History,
10,10,Evan Lysacek,0.325268368450467,0,0.33333333333333326,History,
10,10,Nicole Scherzinger,0.3481193038992962,0,0.36231884057971014,History,
11,1,Audrina Patridge,0.0837004405286343,0,0.0837004405286343,Judge_Share,
11,1,Brandy,0.1013215859030837,0,0.1013215859030837,Judge_Share,
11,1,Bristol Palin,0.079295154185022,0,0.079295154185022,Judge_Share,
11,1,David Hasselhoff,0.066079295154185,1,0.066079295154185,Judge_Share,
11,1,Florence Henderson,0.079295154185022,0,0.079295154185022,Judge_Share,
11,1,Jennifer Grey,0.105726872246696,0,0.105726872246696,Judge_Share,
11,1,Kurt Warner,0.0837004405286343,0,0.0837004405286343,Judge_Share,
11,1,Kyle Massey,0.1013215859030837,0,0.1013215859030837,Judge_Share,
11,1,Margaret Cho,0.066079295154185,0,0.066079295154185,Judge_Share,
11,1,Michael Bolton,0.0704845814977973,0,0.0704845814977973,Judge_Share,
11,1,Rick Fox,0.0969162995594713,0,0.0969162995594713,Judge_Share,
11,1,The Situation,0.066079295154185,0,0.066079295154185,Judge_Share,
11,2,Audrina Patridge,0.1040723981900452,0,0.08962264150943393,History,
11,2,Brandy,0.0950226244343891,0,0.10849056603773588,History,
11,2,Bristol Palin,0.0995475113122171,0,0.0849056603773585,History,
11,2,Florence Henderson,0.085972850678733,0,0.0849056603773585,History,
11,2,Jennifer Grey,0.1085972850678733,0,0.11320754716981131,History,
11,2,Kurt Warner,0.0950226244343891,0,0.08962264150943393,History,
11,2,Kyle Massey,0.0995475113122171,0,0.10849056603773588,History,
11,2,Margaret Cho,0.0814479638009049,0,0.07075471698113207,History,
11,2,Michael Bolton,0.0542986425339366,1,0.0754716981132075,History,
11,2,Rick Fox,0.0950226244343891,0,0.10377358490566034,History,
11,2,The Situation,0.0814479638009049,0,0.07075471698113207,History,
11,3,Audrina Patridge,0.1176470588235294,0,0.09693877551020404,History,
11,3,Brandy,0.1085972850678733,0,0.11734693877551024,History,
11,3,Bristol Palin,0.085972850678733,0,0.09183673469387756,History,
11,3,Florence Henderson,0.090497737556561,0,0.09183673469387756,History,
11,3,Jennifer Grey,0.1085972850678733,0,0.12244897959183672,History,
11,3,Kurt Warner,0.1040723981900452,0,0.09693877551020404,History,
11,3,Kyle Massey,0.1040723981900452,0,0.11734693877551024,History,
11,3,Margaret Cho,0.0814479638009049,1,0.07653061224489796,History,
11,3,Rick Fox,0.1085972850678733,0,0.11224489795918363,History,
11,3,The Situation,0.090497737556561,0,0.07653061224489796,History,
11,4,Audrina Patridge,0.1284916201117318,0,0.10497237569060769,History,
11,4,Brandy,0.1340782122905028,0,0.12707182320441993,History,
11,4,Bristol Palin,0.0893854748603352,0,0.0994475138121547,History,
11,4,Florence Henderson,0.0977653631284916,0,0.0994475138121547,History,
11,4,Jennifer Grey,0.1564245810055866,0,0.13259668508287292,History,
11,4,Kurt Warner,0.0949720670391061,0,0.10497237569060769,History,
11,4,Kyle Massey,0.1117318435754189,0,0.12707182320441993,History,
11,4,Rick Fox,0.1089385474860335,0,0.1215469613259668,History,
11,4,The Situation,0.0782122905027933,1,0.08287292817679559,History,
11,5,Audrina Patridge,0.1263736263736263,0,0.11445783132530117,History,
11,5,Brandy,0.1483516483516483,0,0.13855421686746994,History,
11,5,Bristol Palin,0.0989010989010989,0,0.10843373493975907,History,
11,5,Florence Henderson,0.1153846153846153,1,0.10843373493975907,History,
11,5,Jennifer Grey,0.1373626373626373,0,0.14457831325301207,History,
11,5,Kurt Warner,0.1318681318681318,0,0.11445783132530117,History,
11,5,Kyle Massey,0.1098901098901098,0,0.13855421686746994,History,
11,5,Rick Fox,0.1318681318681318,0,0.13253012048192767,History,
11,6,Audrina Patridge,0.1545889285615941,1,0.12837837837837832,History,
11,6,Brandy,0.1739131484985698,0,0.15540540540540546,History,
11,6,Bristol Palin,0.1352651917180396,0,0.12162162162162164,History,
11,6,Jennifer Grey,0.1400970921157704,0,0.16216216216216217,History,
11,6,Kurt Warner,0.1062800695461289,0,0.12837837837837832,History,
11,6,Kyle Massey,0.1449275432332379,0,0.15540540540540546,History,
11,6,Rick Fox,0.144928026326659,0,0.14864864864864857,History,
11,7,Brandy,0.1750599520383693,0,0.17829457364341092,History,
11,7,Bristol Palin,0.1558752997601918,0,0.13953488372093026,History,
11,7,Jennifer Grey,0.1750599520383693,0,0.186046511627907,History,
11,7,Kurt Warner,0.1678657074340527,0,0.14728682170542629,History,
11,7,Kyle Massey,0.1606714628297362,0,0.17829457364341092,History,
11,7,Rick Fox,0.1654676258992805,1,0.17054263565891464,History,
11,8,Brandy,0.2150943396226415,0,0.21495327102803743,History,
11,8,Bristol Palin,0.1773584905660377,0,0.16822429906542055,History,
11,8,Jennifer Grey,0.2150943396226415,0,0.22429906542056074,History,
11,8,Kurt Warner,0.1811320754716981,1,0.1775700934579438,History,
11,8,Kyle Massey,0.2113207547169811,0,0.21495327102803743,History,
11,9,Brandy,0.25,1,0.2613636363636364,History,
11,9,Bristol Palin,0.2324561403508772,0,0.2045454545454545,History,
11,9,Jennifer Grey,0.2631578947368421,0,0.2727272727272727,History,
11,9,Kyle Massey,0.2543859649122807,0,0.2613636363636364,History,
11,10,Bristol Palin,0.3092368897274451,0,0.2769230769230769,History,
11,10,Jennifer Grey,0.3614466540883231,0,0.36923076923076925,History,
11,10,Kyle Massey,0.3293164561842318,0,0.353846153846154,History,
12,1,Chelsea Kane,0.1014492753623188,0,0.1014492753623188,Judge_Share,
12,1,Chris Jericho,0.0917874396135265,0,0.0917874396135265,Judge_Share,
12,1,Hines Ward,0.1014492753623188,0,0.1014492753623188,Judge_Share,
12,1,Kendra Wilkinson,0.0869565217391304,0,0.0869565217391304,Judge_Share,
12,1,Kirstie Alley,0.1111111111111111,0,0.1111111111111111,Judge_Share,
12,1,Mike Catherwood,0.0628019323671497,0,0.0628019323671497,Judge_Share,
12,1,Petra Nemcova,0.0869565217391304,0,0.0869565217391304,Judge_Share,
12,1,Ralph Macchio,0.1159420289855072,0,0.1159420289855072,Judge_Share,
12,1,Romeo,0.0917874396135265,0,0.0917874396135265,Judge_Share,
12,1,Sugar Ray Leonard,0.0821256038647343,0,0.0821256038647343,Judge_Share,
12,1,Wendy Williams,0.0676328502415458,0,0.0676328502415458,Judge_Share,
12,2,Chelsea Kane,0.0833333333333333,0,0.10144927536231883,History,
12,2,Chris Jericho,0.1064814814814814,0,0.09178743961352652,History,
12,2,Hines Ward,0.1064814814814814,0,0.10144927536231883,History,
12,2,Kendra Wilkinson,0.0879629629629629,0,0.08695652173913042,History,
12,2,Kirstie Alley,0.0925925925925925,0,0.11111111111111113,History,
12,2,Mike Catherwood,0.0787037037037037,1,0.06280193236714972,History,
12,2,Petra Nemcova,0.0833333333333333,0,0.08695652173913042,History,
12,2,Ralph Macchio,0.0972222222222222,0,0.11594202898550723,History,
12,2,Romeo,0.1064814814814814,0,0.09178743961352652,History,
12,2,Sugar Ray Leonard,0.0787037037037037,0,0.08212560386473432,History,
12,2,Wendy Williams,0.0787037037037037,0,0.06763285024154582,History,
12,3,Chelsea Kane,0.1074766355140186,0,0.10824742268041239,History,
12,3,Chris Jericho,0.0981308411214953,0,0.09793814432989686,History,
12,3,Hines Ward,0.116822429906542,0,0.10824742268041239,History,
12,3,Kendra Wilkinson,0.1074766355140186,0,0.09278350515463918,History,
12,3,Kirstie Alley,0.0981308411214953,0,0.11855670103092789,History,
12,3,Petra Nemcova,0.116822429906542,0,0.09278350515463918,History,
12,3,Ralph Macchio,0.0981308411214953,0,0.12371134020618557,History,
12,3,Romeo,0.0934579439252336,0,0.09793814432989686,History,
12,3,Sugar Ray Leonard,0.0934579439252336,0,0.08762886597938148,History,
12,3,Wendy Williams,0.0700934579439252,1,0.07216494845360819,History,
12,4,Chelsea Kane,0.1262135922330097,0,0.11666666666666668,History,
12,4,Chris Jericho,0.1116504854368932,0,0.1055555555555555,History,
12,4,Hines Ward,0.1213592233009708,0,0.11666666666666668,History,
12,4,Kendra Wilkinson,0.087378640776699,0,0.1,History,
12,4,Kirstie Alley,0.1067961165048543,0,0.12777777777777782,History,
12,4,Petra Nemcova,0.1116504854368932,0,0.1,History,
12,4,Ralph Macchio,0.1213592233009708,0,0.13333333333333333,History,
12,4,Romeo,0.1116504854368932,0,0.1055555555555555,History,
12,4,Sugar Ray Leonard,0.1019417475728155,1,0.09444444444444448,History,
12,5,Chelsea Kane,0.134020618556701,0,0.12883435582822086,History,
12,5,Chris Jericho,0.134020618556701,0,0.11656441717791405,History,
12,5,Hines Ward,0.1391752577319587,0,0.12883435582822086,History,
12,5,Kendra Wilkinson,0.1134020618556701,0,0.11042944785276074,History,
12,5,Kirstie Alley,0.1185567010309278,0,0.14110429447852765,History,
12,5,Petra Nemcova,0.1134020618556701,1,0.11042944785276074,History,
12,5,Ralph Macchio,0.1134020618556701,0,0.147239263803681,History,
12,5,Romeo,0.134020618556701,0,0.11656441717791405,History,
12,6,Chelsea Kane,0.1555555555555555,0,0.14482758620689656,History,
12,6,Chris Jericho,0.1222222222222222,1,0.13103448275862062,History,
12,6,Hines Ward,0.15,0,0.14482758620689656,History,
12,6,Kendra Wilkinson,0.1388888888888889,0,0.12413793103448276,History,
12,6,Kirstie Alley,0.1444444444444444,0,0.15862068965517248,History,
12,6,Ralph Macchio,0.1333333333333333,0,0.16551724137931037,History,
12,6,Romeo,0.1555555555555555,0,0.13103448275862062,History,
12,7,Chelsea Kane,0.169761273209549,0,0.16666666666666666,History,
12,7,Hines Ward,0.1750663129973474,0,0.16666666666666666,History,
12,7,Kendra Wilkinson,0.1618037135278514,1,0.14285714285714285,History,
12,7,Kirstie Alley,0.1591511936339522,0,0.1825396825396826,History,
12,7,Ralph Macchio,0.1750663129973474,0,0.1904761904761905,History,
12,7,Romeo,0.1591511936339522,0,0.1507936507936507,History,
12,8,Chelsea Kane,0.2115384615384615,0,0.19444444444444445,History,
12,8,Hines Ward,0.2076923076923077,0,0.19444444444444445,History,
12,8,Kirstie Alley,0.2038461538461538,0,0.21296296296296305,History,
12,8,Ralph Macchio,0.1769230769230769,0,0.22222222222222227,History,
12,8,Romeo,0.2,1,0.17592592592592582,History,
12,9,Chelsea Kane,0.3106382978723404,0,0.23595505617977525,History,
12,9,Hines Ward,0.2553191489361702,0,0.23595505617977525,History,
12,9,Kirstie Alley,0.2297872340425532,0,0.2584269662921349,History,
12,9,Ralph Macchio,0.2042553191489361,1,0.2696629213483146,History,
12,10,Chelsea Kane,0.3396948007112996,0,0.32307692307692304,History,
12,10,Hines Ward,0.3396948007112996,0,0.32307692307692304,History,
12,10,Kirstie Alley,0.3206103985774007,0,0.3538461538461539,History,
13,1,Carson Kressley,0.0783410138248847,0,0.0783410138248847,Judge_Share,
13,1,Chaz Bono,0.0783410138248847,0,0.0783410138248847,Judge_Share,
13,1,Chynna Phillips,0.1013824884792626,0,0.1013824884792626,Judge_Share,
13,1,David Arquette,0.0829493087557603,0,0.0829493087557603,Judge_Share,
13,1,Elisabetta Canalis,0.0691244239631336,0,0.0691244239631336,Judge_Share,
13,1,Hope Solo,0.0967741935483871,0,0.0967741935483871,Judge_Share,
13,1,J.R. Martinez,0.1013824884792626,0,0.1013824884792626,Judge_Share,
13,1,Kristin Cavallari,0.0875576036866359,0,0.0875576036866359,Judge_Share,
13,1,Metta World Peace (Ron),0.064516129032258,1,0.064516129032258,Judge_Share,
13,1,Nancy Grace,0.0737327188940092,0,0.0737327188940092,Judge_Share,
13,1,Ricki Lake,0.0921658986175115,0,0.0921658986175115,Judge_Share,
13,1,Rob Kardashian,0.0737327188940092,0,0.0737327188940092,Judge_Share,
13,2,Carson Kressley,0.0807174887892376,0,0.08374384236453197,History,
