season,week,celebrity_name,judge_share,is_danger_zone,is_eliminated,estimated_fan_share,implied_total_score,optimization_success
7,3,Brooke Burke,0.1407035175879397,0,0,0.12232397569746394,0.26302749328540365,True
7,3,Cloris Leachman,0.0804020100502512,1,0,0.12986548580750032,0.2102674958577515,True
7,3,Cody Linley,0.1055276381909547,0,0,0.09856566304957057,0.20409330124052527,True
7,3,Lance Bass,0.1105527638190954,0,0,0.10070132157816185,0.21125408539725726,True
7,3,Maurice Greene,0.1206030150753768,0,0,0.10423269676621713,0.22483571184159393,True
7,3,Rocco DiSpirito,0.100502512562814,1,0,0.12972704787952452,0.23022956044233853,True
7,3,Susan Lucci,0.1055276381909547,0,0,0.0977029419208443,0.203230580111799,True
7,3,Toni Braxton,0.1105527638190954,0,0,0.10411753357976701,0.2146702973988624,True
7,3,Warren Sapp,0.1256281407035175,0,0,0.11276333372095033,0.23839147442446784,True
7,4,Brooke Burke,0.1280788177339901,0,0,0.11333062806674603,0.24140944580073614,True
7,4,Cloris Leachman,0.1083743842364532,0,0,0.10741538500415428,0.21578976924060747,True
7,4,Cody Linley,0.1133004926108374,0,0,0.1024892766297701,0.2157897692406075,True
7,4,Lance Bass,0.1280788177339901,0,0,0.10662850219590994,0.23470731992990004,True
7,4,Maurice Greene,0.0985221674876847,1,0,0.1289750434524693,0.22749721094015402,True
7,4,Rocco DiSpirito,0.0886699507389162,1,1,0.1261198185016913,0.2147897692406075,True
7,4,Susan Lucci,0.1182266009852216,0,0,0.10021057614095057,0.21843717712617217,True
7,4,Toni Braxton,0.1083743842364532,0,0,0.10741538500415429,0.2157897692406075,True
7,4,Warren Sapp,0.1083743842364532,0,0,0.1074153850041543,0.2157897692406075,True
7,5,Brooke Burke,0.1487179487179487,0,0,0.1296897729012309,0.2784077216191796,True
7,5,Cloris Leachman,0.1076923076923077,1,0,0.14478308272043802,0.2524753904127457,True
7,5,Cody Linley,0.1435897435897435,0,0,0.12292539894969132,0.2665151425394348,True
7,5,Lance Bass,0.1076923076923077,1,0,0.14473647320006808,0.25242878089237575,True
7,5,Maurice Greene,0.1384615384615384,0,0,0.12951870469850194,0.2679802431600403,True
7,5,Susan Lucci,0.1128205128205128,0,0,0.10665129069270948,0.21947180351322226,True
7,5,Toni Braxton,0.1128205128205128,0,1,0.10565129069270948,0.21847180351322226,True
7,5,Warren Sapp,0.1282051282051282,0,0,0.11604398614465074,0.24424911434977892,True
7,6,Brooke Burke,0.1625,0,0,0.14159072353139787,0.3040907235313979,True
7,6,Cloris Leachman,0.09375,1,1,0.16165693580229146,0.25540693580229146,True
7,6,Cody Linley,0.14375,0,0,0.12893227640462246,0.27268227640462245,True
7,6,Lance Bass,0.16875,0,0,0.15034240900423704,0.3190924090042371,True
7,6,Maurice Greene,0.13125,1,0,0.1608450999983424,0.2920950999983424,True
7,6,Susan Lucci,0.14375,0,0,0.1232605163098857,0.2670105163098857,True
7,6,Warren Sapp,0.15625,0,0,0.13337203894922317,0.28962203894922317,True
7,7,Brooke Burke,0.2040816326530612,0,0,0.17035496900054573,0.3744366016536069,True
7,7,Cody Linley,0.1496598639455782,1,0,0.18743414276418527,0.33709400670976347,True
7,7,Lance Bass,0.1700680272108843,0,0,0.1548632052006523,0.3249312324115366,True
7,7,Maurice Greene,0.1700680272108843,0,0,0.15904174587870898,0.32910977308959327,True
7,7,Susan Lucci,0.1632653061224489,0,1,0.14074689161608694,0.3040121977385358,True
7,7,Warren Sapp,0.1428571428571428,1,0,0.18755904553982078,0.3304161883969636,True
7,8,Brooke Burke,0.2156862745098039,0,0,0.18183879708656558,0.3975250715963695,True
7,8,Cody Linley,0.188235294117647,1,0,0.22266441949687504,0.41089971361452204,True
7,8,Lance Bass,0.196078431372549,0,0,0.20144664022382047,0.39752507159636946,True
7,8,Maurice Greene,0.188235294117647,1,1,0.20828977747872246,0.39652507159636946,True
7,8,Warren Sapp,0.2117647058823529,0,0,0.18576036571401652,0.3975250715963694,True
7,9,Brooke Burke,0.2437810945273631,1,0,0.25594705789063676,0.49972815241799984,True
7,9,Cody Linley,0.2288557213930348,1,1,0.25838985989001595,0.48724558128305073,True
7,9,Lance Bass,0.2835820895522388,0,0,0.22948489648183834,0.5130669860340771,True
7,9,Warren Sapp,0.2437810945273631,1,0,0.25617818573750895,0.499959280264872,True
7,10,Brooke Burke,0.3529411764705882,0,0,0.29590351401022713,0.6488446904808154,True
7,10,Lance Bass,0.3235294117647059,1,0,0.35119413173080505,0.674723543495511,True
7,10,Warren Sapp,0.3235294117647059,1,0,0.3529023542589678,0.6764317660236737,True
8,1,Belinda Carlisle,0.0699588477366255,0,0,0.06571828342905389,0.1356771311656794,True
8,1,Chuck Wicks,0.0823045267489712,0,0,0.07544423907853137,0.15774876582750258,True
8,1,David Alan Grier,0.0781893004115226,0,0,0.07220886344391687,0.15039816385543947,True
8,1,Denise Richards,0.074074074074074,0,0,0.06896840917368914,0.14304248324776314,True
8,1,Gilles Marini,0.0987654320987654,0,0,0.08839386431369843,0.18715929641246382,True
8,1,Holly Madison,0.074074074074074,0,0,0.06896840917368907,0.14304248324776309,True
8,1,Lawrence Taylor,0.0658436213991769,0,0,0.06245248347891717,0.12829610487809406,True
8,1,Lil' Kim,0.0864197530864197,0,0,0.07867804260528097,0.1650977956917007,True
8,1,Melissa Rycroft,0.0946502057613168,0,0,0.0851510560512118,0.1798012618125286,True
8,1,Shawn Johnson,0.0946502057613168,0,0,0.08515105605121191,0.1798012618125287,True
8,1,Steve Wozniak,0.0534979423868312,1,0,0.09157350409083437,0.14507144647766557,True
8,1,Steve-O,0.0699588477366255,0,0,0.06571828501913045,0.13567713275575594,True
8,1,Ty Murray,0.0576131687242798,1,0,0.09157350409083458,0.14918667281511439,True
8,2,Belinda Carlisle,0.0679245283018867,0,1,0.06262930064059974,0.13055382894248643,True
8,2,Chuck Wicks,0.0754716981132075,0,0,0.0695220812188519,0.1449937793320594,True
8,2,David Alan Grier,0.0641509433962264,1,0,0.08819409825161387,0.15234504164784027,True
8,2,Denise Richards,0.0792452830188679,0,0,0.06958926485364382,0.1488345478725117,True
8,2,Gilles Marini,0.1018867924528302,0,0,0.08764469914741904,0.18953149160024924,True
8,2,Holly Madison,0.0679245283018867,0,0,0.06362930064059977,0.13155382894248646,True
8,2,Lawrence Taylor,0.0754716981132075,0,0,0.06578474324974626,0.14125644136295376,True
8,2,Lil' Kim,0.0867924528301886,0,0,0.07653993537328485,0.16333238820347346,True
8,2,Melissa Rycroft,0.0981132075471698,0,0,0.08460837456335392,0.18272158211052372,True
8,2,Shawn Johnson,0.090566037735849,0,0,0.08052700659592607,0.17109304433177508,True
8,2,Steve Wozniak,0.0641509433962264,1,0,0.08909807219805073,0.15324901559427712,True
8,2,Steve-O,0.0528301886792452,1,0,0.08788263994327501,0.14071282862252021,True
8,2,Ty Murray,0.0754716981132075,0,0,0.07435048332363502,0.1498221814368425,True
8,3,Chuck Wicks,0.0905511811023622,0,0,0.07875047764164507,0.16930165874400727,True
8,3,David Alan Grier,0.0944881889763779,0,0,0.08696165635292505,0.18144984532930294,True
8,3,Denise Richards,0.0629921259842519,0,1,0.06409378724917586,0.12708591323342777,True
8,3,Gilles Marini,0.1062992125984252,0,0,0.09322363967189827,0.19952285227032346,True
8,3,Holly Madison,0.0669291338582677,0,0,0.06423262780486746,0.13116176166313515,True
8,3,Lawrence Taylor,0.0787401574803149,0,0,0.07104112813908463,0.14978128561939952,True
8,3,Lil' Kim,0.0984251968503937,0,0,0.08529534768295843,0.18372054453335213,True
8,3,Melissa Rycroft,0.1062992125984252,0,0,0.09221438280152917,0.1985135953999544,True
8,3,Shawn Johnson,0.1062992125984252,0,0,0.09086792797456078,0.19716714057298598,True
8,3,Steve Wozniak,0.0393700787401574,1,0,0.09654983239712865,0.13591991113728605,True
8,3,Steve-O,0.0590551181102362,1,0,0.09648554517283081,0.155540663283067,True
8,3,Ty Murray,0.0905511811023622,0,0,0.08028364711139582,0.170834828213758,True
8,4,Chuck Wicks,0.0909090909090909,0,0,0.08215119903545906,0.17306028994454997,True
8,4,David Alan Grier,0.0909090909090909,0,0,0.08437200821348424,0.17528109912257514,True
8,4,Gilles Marini,0.1239669421487603,0,0,0.10478230677803384,0.22874924892679416,True
8,4,Holly Madison,0.0661157024793388,0,1,0.06421368478797204,0.13032938726731086,True
8,4,Lawrence Taylor,0.0785123966942148,0,0,0.07626503956198123,0.15477743625619603,True
8,4,Lil' Kim,0.1115702479338843,0,0,0.09539485801775212,0.20696510595163642,True
8,4,Melissa Rycroft,0.1198347107438016,0,0,0.10217085465200205,0.22200556539580366,True
8,4,Shawn Johnson,0.1033057851239669,0,0,0.09252324117969964,0.19582902630366655,True
8,4,Steve Wozniak,0.0495867768595041,1,1,0.1041906593966919,0.153777436256196,True
8,4,Steve-O,0.0619834710743801,1,0,0.10470391208048864,0.16668738315486875,True
8,4,Ty Murray,0.1033057851239669,0,0,0.0892322362964352,0.1925380214204021,True
8,5,Chuck Wicks,0.1095238095238095,0,0,0.0979013956365809,0.2074252051603904,True
8,5,David Alan Grier,0.1047619047619047,0,1,0.0927186152260234,0.1974805199879281,True
8,5,Gilles Marini,0.1380952380952381,0,0,0.12226654300384586,0.260361781099084,True
8,5,Lawrence Taylor,0.0952380952380952,1,0,0.1280370905252354,0.2232751857633306,True
8,5,Lil' Kim,0.1238095238095238,0,0,0.11073409335575049,0.23454361716527428,True
8,5,Melissa Rycroft,0.119047619047619,0,0,0.1105259593491226,0.22957357839674158,True
8,5,Shawn Johnson,0.1238095238095238,0,0,0.10968475643858247,0.23349428024810626,True
8,5,Steve-O,0.0857142857142857,1,0,0.12965102647693086,0.21536531219121657,True
8,5,Ty Murray,0.1,0,0,0.09848051998792806,0.19848051998792807,True
8,6,Chuck Wicks,0.1236559139784946,0,0,0.10752476029635341,0.231180674274848,True
8,6,Gilles Marini,0.1397849462365591,0,0,0.12475710595557644,0.26454205219213556,True
8,6,Lawrence Taylor,0.1182795698924731,0,0,0.11528279391247304,0.23356236380494613,True
8,6,Lil' Kim,0.1505376344086021,0,0,0.1264624318190302,0.2770000662276323,True
8,6,Melissa Rycroft,0.1451612903225806,0,0,0.12349119442092894,0.26865248474350956,True
8,6,Shawn Johnson,0.1397849462365591,0,0,0.12032558020348236,0.26011052644004146,True
8,6,Steve-O,0.086021505376344,1,1,0.1418156014953496,0.22783710687169362,True
8,6,Ty Murray,0.0967741935483871,1,0,0.140340531896806,0.2371147254451931,True
8,7,Chuck Wicks,0.1483516483516483,0,0,0.13005181015011594,0.27840345850176423,True
8,7,Gilles Marini,0.1483516483516483,0,0,0.13361069417066246,0.2819623425223108,True
8,7,Lawrence Taylor,0.1153846153846153,1,1,0.16201884311714893,0.27740345850176423,True
8,7,Lil' Kim,0.1428571428571428,0,0,0.1355463156446214,0.2784034585017642,True
8,7,Melissa Rycroft,0.1593406593406593,0,0,0.1392585692167873,0.2985992285574466,True
8,7,Shawn Johnson,0.1538461538461538,0,0,0.13504414726581093,0.28889030111196473,True
8,7,Ty Murray,0.1318681318681318,1,0,0.164469620434853,0.29633775230298476,True
8,8,Chuck Wicks,0.1634615384615384,1,1,0.1687819250704054,0.3322434635319438,True
8,8,Gilles Marini,0.1762820512820513,0,0,0.15696141224989246,0.3332434635319438,True
8,8,Lil' Kim,0.1794871794871795,0,0,0.1537562840447643,0.3332434635319438,True
8,8,Melissa Rycroft,0.1474358974358974,1,0,0.18734678490438333,0.33478268234028075,True
8,8,Shawn Johnson,0.1666666666666666,0,0,0.16657679686527724,0.33324346353194384,True
8,8,Ty Murray,0.1666666666666666,0,0,0.1665767968652772,0.3332434635319438,True
8,9,Gilles Marini,0.2097378277153558,0,0,0.19046217228464424,0.4002,True
8,9,Lil' Kim,0.1947565543071161,1,1,0.20444344569288384,0.39919999999999994,True
8,9,Melissa Rycroft,0.2134831460674157,0,0,0.1867168539325842,0.4001999999999999,True
8,9,Shawn Johnson,0.2097378277153558,0,0,0.1904621722846442,0.4002,True
8,9,Ty Murray,0.1722846441947565,1,0,0.2279153558052435,0.4002,True
8,10,Gilles Marini,0.273972602739726,0,0,0.22252202874180094,0.49649463148152695,True
8,10,Melissa Rycroft,0.2511415525114155,1,0,0.271588450854668,0.5227300033660836,True
8,10,Shawn Johnson,0.2557077625570776,0,0,0.2351799200191171,0.49088768257619475,True
8,10,Ty Murray,0.2191780821917808,1,1,0.27070960038441394,0.48988768257619475,True
8,11,Gilles Marini,0.3314285714285714,1,0,0.3543084125859361,0.6857369840145076,True
8,11,Melissa Rycroft,0.3257142857142857,1,0,0.3575014527231288,0.6832157384374145,True
8,11,Shawn Johnson,0.3428571428571428,0,0,0.2881901346909352,0.631047277548078,True
9,1,Aaron Carter,0.0829016174933322,0,0,0.0679171583043231,0.1508187757976553,True
9,1,Ashley Hamiliton,0.049222730140143,1,1,0.07322114169635233,0.12244387183649533,True
9,1,Chuck Liddell,0.0569950401361663,0,0,0.06644883170032902,0.12344387183649531,True
9,1,Debi Mazar,0.0569950401361663,0,0,0.066448831700329,0.1234438718364953,True
9,1,Donny Osmond,0.0777202502082261,0,0,0.06392290892935033,0.1416431591375764,True
9,1,Joanna Krupa,0.0880829847784382,0,0,0.07205194310064325,0.16013492787908146,True
9,1,Kathy Ireland,0.051813413782696,0,0,0.07163045805379933,0.12344387183649533,True
9,1,Kelly Osbourne,0.0803106747824149,0,0,0.06589039211398871,0.1462010668964036,True
9,1,Louie Vito,0.0699479402122029,0,0,0.05791173375122566,0.12785967396342857,True
9,1,Macy Gray,0.049222730140143,1,1,0.07322114169635228,0.12244387183649529,True
9,1,Mark Dacascos,0.0751293074973089,0,0,0.06204478123542978,0.13717408873273867,True
9,1,Melissa Joan Hart,0.0621764074212723,0,0,0.06126746441522301,0.1234438718364953,True
9,1,Michael Irvin,0.0492229892085072,0,0,0.0742208826279881,0.1234438718364953,True
9,1,Mya,0.0803109338507792,0,0,0.06589059358229052,0.14620152743306972,True
9,1,Natalie Coughlin,0.0699479402122029,0,0,0.057911737092375654,0.12785967730457853,True
9,2,Aaron Carter,0.0978260869565217,0,0,0.07679360394446974,0.17461969090099144,True
9,2,Chuck Liddell,0.0688405797101449,1,0,0.0849190593036377,0.1537596390137826,True
9,2,Debi Mazar,0.0760869565217391,0,0,0.06989046287286049,0.14597741939459957,True
9,2,Donny Osmond,0.0905797101449275,0,0,0.07169464488974568,0.1622743550346732,True
9,2,Joanna Krupa,0.072463768115942,0,0,0.0735136512786576,0.1459774193945996,True
9,2,Kathy Ireland,0.0652173913043478,1,1,0.0797600280902518,0.1449774193945996,True
9,2,Kelly Osbourne,0.0688405797101449,1,0,0.08489809975497652,0.15373867946512143,True
9,2,Louie Vito,0.0688405797101449,1,0,0.08445835105533674,0.15329893076548162,True
9,2,Mark Dacascos,0.0760869565217391,0,0,0.0698904628728605,0.1459774193945996,True
9,2,Melissa Joan Hart,0.0688405797101449,1,0,0.08466417813456205,0.15350475784470696,True
9,2,Michael Irvin,0.072463768115942,0,0,0.07351365127865758,0.14597741939459957,True
9,2,Mya,0.0978260869565217,0,0,0.076113343651123,0.17393943060764472,True
9,2,Natalie Coughlin,0.0760869565217391,0,0,0.0698904628728605,0.1459774193945996,True
9,3,Aaron Carter,0.0864197530864197,0,0,0.07612213979668785,0.16254189288310755,True
9,3,Chuck Liddell,0.0699588477366255,1,0,0.09522383737683277,0.16518268511345827,True
9,3,Debi Mazar,0.0699588477366255,1,1,0.08624240956909673,0.15620125730572224,True
9,3,Donny Osmond,0.0864197530864197,0,0,0.07440562783381253,0.16082538092023224,True
9,3,Joanna Krupa,0.0946502057613168,0,0,0.0793481415224624,0.17399834728377922,True
9,3,Kelly Osbourne,0.0823045267489712,0,0,0.07653217987244922,0.1588367066214204,True
9,3,Louie Vito,0.0823045267489712,0,0,0.07643511072483472,0.15873963747380593,True
9,3,Mark Dacascos,0.074074074074074,0,0,0.08312718323164822,0.1572012573057222,True
9,3,Melissa Joan Hart,0.0781893004115226,0,0,0.07901195689419964,0.15720125730572224,True
9,3,Michael Irvin,0.0576131687242798,1,0,0.09958808858144243,0.15720125730572224,True
9,3,Mya,0.1111111111111111,0,0,0.08910751390882657,0.20021862501993767,True
9,3,Natalie Coughlin,0.1069958847736625,0,0,0.08485581068770708,0.19185169546136957,True
9,4,Aaron Carter,0.0743801652892562,0,0,0.07393764519644484,0.14831781048570103,True
9,4,Chuck Liddell,0.0702479338842975,0,1,0.07706987660140353,0.14731781048570103,True
9,4,Donny Osmond,0.0991735537190082,0,0,0.08647354476792202,0.18564709848693023,True
9,4,Joanna Krupa,0.1074380165289256,0,0,0.09268719085494273,0.20012520738386833,True
9,4,Kelly Osbourne,0.0950413223140495,0,0,0.08491139408192257,0.17995271639597207,True
9,4,Louie Vito,0.0661157024793388,1,0,0.10560774410322922,0.17172344658256802,True
9,4,Mark Dacascos,0.0909090909090909,0,0,0.08482671457719822,0.17573580548628912,True
9,4,Melissa Joan Hart,0.1157024793388429,0,0,0.09716668055537336,0.21286915989421626,True
9,4,Michael Irvin,0.0661157024793388,1,0,0.10680140649572008,0.17291710897505888,True
9,4,Mya,0.1157024793388429,0,0,0.10055839851801004,0.21626087785685294,True
9,4,Natalie Coughlin,0.0991735537190082,0,0,0.08995940424783344,0.18913295796684165,True
9,5,Aaron Carter,0.0991735537190082,0,0,0.0966404122442049,0.1958139659632131,True
9,5,Donny Osmond,0.1198347107438016,0,0,0.09391904888208716,0.21375375962588877,True
9,5,Joanna Krupa,0.0991735537190082,0,0,0.09664041224420493,0.19581396596321313,True
9,5,Kelly Osbourne,0.0991735537190082,0,0,0.09664041224420492,0.1958139659632131,True
9,5,Louie Vito,0.0909090909090909,1,0,0.11440614539753528,0.20531523630662618,True
9,5,Mark Dacascos,0.1074380165289256,0,0,0.08837594943428752,0.1958139659632131,True
9,5,Melissa Joan Hart,0.0950413223140495,0,0,0.10077264364916363,0.19581396596321315,True
9,5,Michael Irvin,0.0867768595041322,1,0,0.11445984338992536,0.20123670289405757,True
9,5,Mya,0.1115702479338843,0,0,0.09424025746026413,0.2058105053941484,True
9,5,Natalie Coughlin,0.0909090909090909,1,1,0.10390487505412221,0.1948139659632131,True
9,6,Aaron Carter,0.1269227470402782,0,0,0.10762987395736427,0.23455262099764246,True
9,6,Donny Osmond,0.1192307973373753,0,0,0.10237959021648468,0.22161038755385998,True
9,6,Joanna Krupa,0.1384616331364223,0,0,0.11407209402041743,0.25253372715683975,True
9,6,Kelly Osbourne,0.096153409761803,0,0,0.11921448184968972,0.21536789161149272,True
9,6,Louie Vito,0.0923080118354255,0,1,0.09449689036545814,0.18680490220088364,True
9,6,Mark Dacascos,0.1230773491139007,0,0,0.10259820011852219,0.2256755492324229,True
9,6,Melissa Joan Hart,0.0923076272187096,1,1,0.12206026439278314,0.21436789161149272,True
9,6,Michael Irvin,0.0846149082823748,1,0,0.13075298332911792,0.21536789161149272,True
9,6,Mya,0.1269235162737101,0,0,0.10679562175016255,0.23371913802387265,True
9,7,Aaron Carter,0.150997150997151,0,0,0.13503562995510499,0.286032780952256,True
9,7,Donny Osmond,0.1481481481481481,0,0,0.13788463280410798,0.2860327809522561,True
9,7,Joanna Krupa,0.1566951566951566,0,0,0.12933762425709944,0.28603278095225604,True
9,7,Kelly Osbourne,0.1481481481481481,0,0,0.13788463280410798,0.2860327809522561,True
9,7,Mark Dacascos,0.1225071225071225,1,1,0.162296191779341,0.2848033142864635,True
9,7,Michael Irvin,0.1339031339031339,1,1,0.15112964704912218,0.2850327809522561,True
9,7,Mya,0.1396011396011396,0,0,0.14643164135111653,0.28603278095225615,True
9,8,Aaron Carter,0.1908396946564885,1,1,0.2052321145639517,0.3960718092204402,True
9,8,Donny Osmond,0.1908396946564885,1,0,0.22187306846175037,0.4127127631182389,True
9,8,Joanna Krupa,0.1984732824427481,0,0,0.19859852677769207,0.39707180922044016,True
9,8,Kelly Osbourne,0.1946564885496183,0,0,0.20241532067082188,0.39707180922044016,True
9,8,Mya,0.2251908396946564,0,0,0.17188096952578383,0.3970718092204402,True
9,9,Donny Osmond,0.2312501699224591,1,0,0.27615690661160613,0.5074070765340652,True
9,9,Joanna Krupa,0.2531258701201785,0,1,0.22469763928717357,0.4778235094073521,True
9,9,Kelly Osbourne,0.2437489628870599,1,0,0.2749947181268461,0.518743681013906,True
9,9,Mya,0.2718749970703024,0,0,0.22415073597437415,0.49602573304467656,True
9,10,Donny Osmond,0.3512776905634048,0,0,0.29626738113108725,0.647545071694492,True
9,10,Kelly Osbourne,0.305519216233502,1,0,0.3534224414926606,0.6589416577261626,True
9,10,Mya,0.3432030932030931,1,0,0.3503101773762522,0.6935132705793453,True
10,1,Aiden Turner,0.0717703349282296,1,0,0.10741285955958338,0.17918319448781297,True
10,1,Buzz Aldrin,0.0669856459330143,1,0,0.10741285955958338,0.17439850549259767,True
10,1,Chad Ochocinco,0.0861244019138756,0,0,0.07961249335409447,0.16573689526797009,True
10,1,Erin Andrews,0.1004784688995215,0,0,0.0910491301068534,0.1915275990063749,True
10,1,Evan Lysacek,0.1100478468899521,0,0,0.09868679961983877,0.20873464650979087,True
10,1,Jake Pavelka,0.0956937799043062,0,0,0.08723651962487008,0.18293029952917628,True
10,1,Kate Gosselin,0.0765550239234449,0,0,0.07196518948754638,0.14852021341099128,True
10,1,Nicole Scherzinger,0.1196172248803827,0,0,0.1063500333795204,0.2259672582599031,True
10,1,Niecy Nash,0.0861244019138756,0,0,0.0796124936327954,0.165736895546671,True
10,1,Pamela Anderson,0.1004784688995215,0,0,0.09104912892199421,0.1915275978215157,True
10,1,Shannen Doherty,0.0861244019138756,0,0,0.07961249275332012,0.1657368946671957,True
10,2,Aiden Turner,0.0863636363636363,0,0,0.08656557707066598,0.1729292134343023,True
10,2,Buzz Aldrin,0.0545454545454545,1,0,0.10588863877560037,0.16043409332105488,True
10,2,Chad Ochocinco,0.0727272727272727,0,0,0.0853809978748824,0.1581082706021551,True
10,2,Erin Andrews,0.1045454545454545,0,0,0.09153424009044281,0.1960796946358973,True
10,2,Evan Lysacek,0.109090909090909,0,0,0.09636325014810598,0.205454159239015,True
10,2,Jake Pavelka,0.0909090909090909,0,0,0.08295120965223064,0.17386030056132154,True
10,2,Kate Gosselin,0.0681818181818181,1,0,0.1041328057548837,0.1723146239367018,True
10,2,Nicole Scherzinger,0.1272727272727272,0,0,0.10882757837189339,0.2361003056446206,True
10,2,Niecy Nash,0.0954545454545454,0,0,0.08309629009400159,0.178550835548547,True
10,2,Pamela Anderson,0.1,0,0,0.08906023247422905,0.18906023247422904,True
10,2,Shannen Doherty,0.0909090909090909,0,1,0.0661991796930642,0.1571082706021551,True
10,3,Aiden Turner,0.0985221674876847,0,0,0.08982477616797939,0.1883469436556641,True
10,3,Buzz Aldrin,0.064039408866995,1,1,0.11549007549357668,0.17952948436057167,True
10,3,Chad Ochocinco,0.0985221674876847,0,0,0.08943409204250609,0.1879562595301908,True
10,3,Erin Andrews,0.1133004926108374,0,0,0.09947593112649367,0.21277642373733108,True
10,3,Evan Lysacek,0.1280788177339901,0,0,0.1091731650855709,0.237251982819561,True
10,3,Jake Pavelka,0.1034482758620689,0,0,0.09131959730764916,0.19476787316971805,True
10,3,Kate Gosselin,0.0738916256157635,1,0,0.11537326415966274,0.18926488977542624,True
10,3,Nicole Scherzinger,0.1133004926108374,0,0,0.10523487344334885,0.21853536605418625,True
10,3,Niecy Nash,0.1034482758620689,0,0,0.09136462100117575,0.19481289686324466,True
10,3,Pamela Anderson,0.1034482758620689,0,0,0.09330960417203676,0.19675788003410566,True
10,4,Aiden Turner,0.0889487870619946,1,1,0.11901519904931473,0.20796398611130934,True
10,4,Chad Ochocinco,0.1185983827493261,0,0,0.09781067505545019,0.2164090578047763,True
10,4,Erin Andrews,0.105121293800539,0,0,0.10384269231077038,0.2089639861113094,True
10,4,Evan Lysacek,0.1401617250673854,0,0,0.1166392998311485,0.2568010248985339,True
10,4,Jake Pavelka,0.1024258760107816,0,0,0.10653811010052774,0.20896398611130934,True
10,4,Kate Gosselin,0.0862533692722372,1,0,0.12842607092389677,0.21467944019613397,True
10,4,Nicole Scherzinger,0.1347708894878706,0,0,0.11222844138380123,0.24699933087167183,True
10,4,Niecy Nash,0.0970350404312668,0,0,0.11192894568004252,0.20896398611130934,True
10,4,Pamela Anderson,0.1266846361185983,0,0,0.10357056566504796,0.23025520178364625,True
10,5,Chad Ochocinco,0.1040462427745664,1,0,0.13472357490416303,0.23876981767872943,True
10,5,Erin Andrews,0.1271676300578034,0,0,0.10943211639709009,0.2365997464548935,True
10,5,Evan Lysacek,0.1560693641618497,0,0,0.12986396231090486,0.28593332647275455,True
10,5,Jake Pavelka,0.1329479768786127,0,0,0.11381746952698626,0.24676544640559897,True
10,5,Kate Gosselin,0.0867052023121387,1,1,0.1363585670111764,0.22306376932331512,True
10,5,Nicole Scherzinger,0.1676300578034682,0,0,0.13371319443117577,0.301343252234644,True
10,5,Niecy Nash,0.1040462427745664,1,0,0.13548158305652155,0.23952782583108795,True
10,5,Pamela Anderson,0.1213872832369942,0,0,0.1066095323619821,0.2279968155989763,True
10,6,Chad Ochocinco,0.1483253771663349,0,0,0.1305268893721753,0.2788522665385102,True
10,6,Erin Andrews,0.1626799706984664,0,0,0.12933040938329804,0.29201038008176444,True
10,6,Evan Lysacek,0.1291870355546645,0,0,0.14655121464837056,0.27573825020303505,True
10,6,Jake Pavelka,0.1196171470430762,1,1,0.1551211031599589,0.2747382502030351,True
10,6,Nicole Scherzinger,0.1722489022690506,0,0,0.14349417505159004,0.31574307732064066,True
10,6,Niecy Nash,0.1244013735931173,1,0,0.162778151856862,0.2871795254499793,True
10,6,Pamela Anderson,0.1435401936752898,0,0,0.13219805652774524,0.27573825020303505,True
10,7,Chad Ochocinco,0.1672025723472668,0,0,0.16228910270750163,0.3294916750547684,True
10,7,Erin Andrews,0.1639871382636656,1,0,0.17984777638471522,0.3438349146483808,True
10,7,Evan Lysacek,0.1736334405144694,0,0,0.15585823454029907,0.3294916750547685,True
10,7,Nicole Scherzinger,0.1736334405144694,0,0,0.155858234540299,0.3294916750547684,True
10,7,Niecy Nash,0.157556270096463,1,0,0.1816421150360823,0.3391983851325453,True
10,7,Pamela Anderson,0.1639871382636656,1,1,0.1645045367911028,0.3284916750547684,True
10,8,Chad Ochocinco,0.1778656126482213,1,0,0.21976626489647508,0.39763187754469637,True
10,8,Erin Andrews,0.2094861660079051,0,0,0.18719399203342973,0.39668015804133483,True
10,8,Evan Lysacek,0.2094861660079051,0,0,0.18178029080418295,0.39126645681208805,True
10,8,Nicole Scherzinger,0.233201581027668,0,0,0.1909534697621244,0.42415505078979243,True
10,8,Niecy Nash,0.1699604743083003,1,1,0.22030598250378775,0.39026645681208805,True
10,9,Chad Ochocinco,0.2300884955752212,1,1,0.26294362678355854,0.49303212235877975,True
10,9,Erin Andrews,0.247787610619469,1,0,0.2711160223041917,0.5189036329236607,True
10,9,Evan Lysacek,0.2610619469026549,0,0,0.23297017545612483,0.4940321223587797,True
10,9,Nicole Scherzinger,0.2610619469026549,0,0,0.23297017545612497,0.49403212235877986,True
10,10,Erin Andrews,0.3266123276502367,1,0,0.3561180020651276,0.6827303297153643,True
10,10,Evan Lysacek,0.325268368450467,1,0,0.35366179353895416,0.6789301619894212,True
10,10,Nicole Scherzinger,0.3481193038992962,0,0,0.29022020439591817,0.6383395082952144,True
11,1,Audrina Patridge,0.0837004405286343,0,0,0.07271218987102003,0.15641263039965433,True
11,1,Brandy,0.1013215859030837,0,0,0.08362109575579411,0.1849426816588778,True
11,1,Bristol Palin,0.079295154185022,0,0,0.07711747621463232,0.1564126303996543,True
11,1,David Hasselhoff,0.066079295154185,1,1,0.08933333524546931,0.1554126303996543,True
